dd: 		 5.970266868925596e-4
de: 		 0.00716398633516771
df: 		 1.125268419926133e-4
dg: 		 3.445925843809404e-4
dh: 		 1.4591759629309202e-4
di: 		 0.006168274041927434
dj: 		 9.816881764340745e-5
dk: 		 1.5693654521225e-5
dl: 		 0.001006063427073424
dm: 		 2.063548615769585e-4
dn: 		 4.7481652615280744e-4
do: 		 0.0025730915263948904
dp: 		 6.244071054189521e-5
dq: 		 4.006890516057447e-6
dr: 		 0.001596078055562883
ds: 		 9.018842736559303e-4
dt: 		 4.674705602067021e-5
du: 		 0.0010982219089427452
dv: 		 1.258831437128048e-4
dw: 		 1.596078055562883e-4
dx: 		 6.678150860095745e-7
dy: 		 5.703140834521766e-4
dz: 		 1.1686764005167553e-5
ea: 		 0.004538471324521068
eb: 		 9.753439331169835e-4
ec: 		 0.004313083732992837
ed: 		 0.010240276528870815
ee: 		 0.0024241687622147553
ef: 		 0.001265175680445139
eg: 		 0.0013449795832232829
eh: 		 4.728130808947787e-4
ei: 		 0.0013570002547714554
ej: 		 1.2888831159984788e-4
ek: 		 2.1637208786710212e-4
el: 		 0.006145234421460104
em: 		 0.004145462146404434
en: 		 0.012535890887028727
eo: 		 0.001732646240651841
ep: 		 0.0027647544560796384
eq: 		 3.0886447727942817e-4
er: 		 0.021701652942510138
es: 		 0.015249891396571638
et: 		 0.005881447462486322
eu: 		 0.0013603393302015032
ev: 		 0.001109240857861903
ew: 		 7.843488185182452e-4
ex: 		 0.0017209594766466733
ey: 		 5.616324873340521e-4
ez: 		 1.3690209263196275e-4
fa: 		 0.0011730171985758176
fb: 		 1.6361469607234573e-5
fc: 		 1.3356301720191489e-5
fd: 		 1.2354579091177128e-5
fe: 		 0.00170259456178141
ff: 		 0.0010194197287936154
fg: 		 7.345965946105319e-6
fh: 		 1.4024116806201064e-5
fi: 		 0.0023186539786252424
fj: 		 2.337352801033511e-6
fk: 		 3.339075430047872e-6
fl: 		 0.0013553307170564315
fm: 		 1.435802434920585e-5
fn: 		 1.4691931892210638e-5
fo: 		 0.0018258064451501766
fp: 		 9.68331874713883e-6
fr: 		 9.182457432631649e-4
fs: 		 1.0518087604650798e-4
ft: 		 4.0903674018086435e-4
fu: 		 0.0012902187461704979
fv: 		 6.678150860095745e-7
fw: 		 1.4024116806201064e-5
fx: 		 1.0017226290143618e-6
fy: 		 3.09198384822433e-4
fz: 		 1.669537715023936e-6
ga: 		 0.0023814285967101423
gb: 		 6.0771172826871275e-5
gc: 		 1.0351133833148404e-5
gd: 		 3.839936744555053e-5
ge: 		 0.0038987044721238958
gf: 		 4.006890516057447e-5
gg: 		 6.971989497939957e-4
gh: 		 9.44624439160543e-4
gi: 		 0.002732031516865169
gj: 		 4.006890516057447e-6
gk: 		 1.0017226290143617e-5
gl: 		 0.0018321506884672676
gm: 		 2.7881279840899736e-4
gn: 		 8.982112906828776e-4
go: 		 0.0015022500359785378
gp: 		 2.2371805381320743e-5
gq: 		 3.3390754300478726e-7
gr: 		 0.00237007574024798
gs: 		 5.582934119040042e-4
gt: 		 6.744932368696702e-5
gu: 		 0.001198728079387186
gv: 		 1.669537715023936e-6
gw: 		 6.744932368696702e-5
gy: 		 6.571300446334213e-4
gz: 		 4.006890516057447e-6
ha: 		 0.004265668861886157
hb: 		 1.0150789307345532e-4
hc: 		 3.839936744555053e-5
hd: 		 4.574533339165585e-5
he: 		 0.006000652455339032
hf: 		 8.714986872424947e-5
hg: 		 2.3373528010335105e-5
hh: 		 3.6729829730526596e-5
hi: 		 0.004523445485085853
hj: 		 5.008613145071808e-6
hk: 		 1.7363192236248936e-5
hl: 		 5.562899666459756e-4
hm: 		 2.8849611715613615e-4
hn: 		 3.035219565913516e-4
ho: 		 0.004693070516932285
hp: 		 5.9769450197856916e-5
hq: 		 4.006890516057447e-6
hr: 		 0.0012721877388482395
hs: 		 2.741380928069303e-4
ht: 		 8.040493635555276e-4
hu: 		 8.290924292808867e-4
hv: 		 9.015503661129255e-6
hw: 		 1.3222738702989574e-4
hy: 		 0.002558065686959675
hz: 		 5.342520688076596e-6
ia: 		 0.005902483637695624
ib: 		 0.0015045873887795712
ic: 		 0.01158124922157804
id: 		 0.004030597951610787
ie: 		 0.0044196002392113635
if: 		 0.002035166474614178
ig: 		 0.002300289063759979
ih: 		 1.3489864737393405e-4
ii: 		 1.0150789307345532e-4
ij: 		 3.839936744555053e-5
ik: 		 8.39443563114035e-4
il: 		 0.0051304893982685555
im: 		 0.002700644207822719
in: 		 0.01983945057517244
io: 		 0.007283525235563424
ip: 		 0.0022411874286481317
iq: 		 1.646164187013601e-4
ir: 		 0.002343029229264592
is: 		 0.011578577961234002
it: 		 0.008029474686636118
iu: 		 6.224036601609234e-4
iv: 		 0.0027911331519770164
iw: 		 4.5411425848651063e-5
ix: 		 2.3607263290438457e-4
iy: 		 2.2037897838315958e-5
iz: 		 0.0026899591664465657
ja: 		 4.110401854388931e-4
jb: 		 6.678150860095745e-7
jc: 		 1.669537715023936e-6
jd: 		 2.337352801033511e-6
je: 		 3.339075430047872e-4
jg: 		 6.678150860095745e-7
jh: 		 2.337352801033511e-6
ji: 		 1.2688486634181915e-4
jj: 		 1.669537715023936e-6
jk: 		 1.335630172019149e-6
jl: 		 6.678150860095745e-7
jm: 		 1.335630172019149e-6
jn: 		 4.674705602067022e-6
jo: 		 3.2088514882760055e-4
jp: 		 6.678150860095745e-7
jr: 		 3.339075430047872e-6
js: 		 1.0017226290143618e-6
jt: 		 1.0017226290143618e-6
ju: 		 4.651332074056686e-4
jv: 		 3.3390754300478726e-7
jw: 		 3.3390754300478726e-7
jy: 		 1.669537715023936e-6
ka: 		 6.88851261218876e-4
kb: 		 8.681596118124468e-5
kc: 		 1.8698822408268086e-5
kd: 		 1.9700545037282445e-5
ke: 		 0.0025777662319969572
kf: 		 6.310852562790479e-5
kg: 		 1.1352856462162766e-5
kh: 		 1.3256129457290053e-4
ki: 		 0.001439141510350633
kj: 		 7.679873489110106e-6
kk: 		 3.873327498855532e-5
kl: 		 3.8800056497156275e-4
km: 		 7.980390277814415e-5
kn: 		 2.544375477696479e-4
ko: 		 2.928369152151984e-4
kp: 		 4.674705602067021e-5
kq: 		 3.3390754300478726e-7
kr: 		 1.1853717776669947e-4
ks: 		 5.863416455164064e-4
kt: 		 8.34768857511968e-5
ku: 		 1.3155957194388616e-4
kv: 		 9.015503661129255e-6
kw: 		 9.68331874713883e-5
kx: 		 3.3390754300478726e-7
ky: 		 2.167059954101069e-4
kz: 		 3.3390754300478726e-7
la: 		 0.007818779027000098
lb: 		 2.3106401975931277e-4
lc: 		 4.0169077423475905e-4
ld: 		 7.502902491317569e-4
le: 		 0.011234653191939071
lf: 		 3.081966621934186e-4
lg: 		 2.7280246263491117e-4
lh: 		 8.013781032114893e-5
li: 		 0.010454979079022894
lj: 		 5.676428231081383e-6
lk: 		 2.9216910012918885e-4
ll: 		 0.0060180156475752805
lm: 		 4.390884190512952e-4
ln: 		 3.582827936441367e-4
lo: 		 0.00603404320963951
lp: 		 4.611263168896112e-4
lq: 		 6.3442433170909574e-6
lr: 		 6.0771172826871275e-5
ls: 		 9.723387652299404e-4
lt: 		 0.0011609965270276451
lu: 		 0.002112299117048284
lv: 		 3.482655673539931e-4
lw: 		 1.0017226290143616e-4
lx: 		 3.339075430047872e-6
ly: 		 0.006624391745671974
lz: 		 1.5025839435215426e-5
ma: 		 0.006089471861778305
mb: 		 0.0013917266392439532
mc: 		 3.2055124128459577e-5
md: 		 3.0051678870430852e-5
me: 		 0.006123864338707798
mf: 		 7.646482734809627e-5
mg: 		 1.1352856462162766e-5
mh: 		 2.6378695897378192e-5
mi: 		 0.0058059843577672405
mj: 		 6.3442433170909574e-6
mk: 		 1.1018948919157979e-5
ml: 		 1.2788658897083352e-4
mm: 		 0.0011262701425551473
mn: 		 3.0185241887632764e-4
mo: 		 0.003936769932026442
mp: 		 0.0022779172583786587
mq: 		 2.0034452580287235e-6
mr: 		 3.806545990254574e-5
ms: 		 6.127203414137846e-4
mt: 		 3.3056846757473935e-5
mu: 		 0.0012645078653591292
mv: 		 2.6378695897378192e-5
mw: 		 2.9383863784421275e-5
mx: 		 3.3390754300478726e-7
my: 		 8.50462512033193e-4
mz: 		 4.674705602067022e-6
na: 		 0.005756899948945537
nb: 		 4.6713665266369733e-4
nc: 		 0.004425276667442446
nd: 		 0.004879724833471961
ne: 		 0.010486032480522338
nf: 		 0.0011443011498774058
ng: 		 0.009790503068443366
nh: 		 4.577872414595633e-4
ni: 		 0.0067135450596542525
nj: 		 1.6862330921741756e-4
nk: 		 7.199046627183212e-4
nl: 		 5.836703851723681e-4
nm: 		 5.38258959323717e-4
nn: 		 0.0012544906390689857
no: 		 0.006539579229748758
np: 		 8.481251592321596e-4
nq: 		 1.622790659003266e-4
nr: 		 6.905207989339e-4
ns: 		 0.004824296181333166
nt: 		 0.009654936605983423
nu: 		 0.0010304386777127733
nv: 		 6.163933243868372e-4
nw: 		 3.112018300804617e-4
nx: 		 3.506029201550266e-5
ny: 		 5.582934119040042e-4
nz: 		 1.676215865884032e-4
oa: 		 0.0011823666097799516
ob: 		 0.001504921296322576
oc: 		 0.0034108655517939017
od: 		 0.0023600585139578363
oe: 		 8.928687699948011e-4
of: 		 7.075500836271441e-4
og: 		 0.0034749758000508207
oh: 		 3.2088514882760055e-4
oi: 		 0.0018384949317843584
oj: 		 4.97522239077133e-5
ok: 		 5.74320973968234e-4
ol: 		 0.005867423345680121
om: 		 0.005414310809822625
on: 		 0.015252896564458681
oo: 		 0.0024836043048696074
op: 		 0.004621280395186255
oq: 		 1.0685041376153191e-4
or: 		 0.009295318182167268
os: 		 0.004933817855438736
ot: 		 0.004085024881120567
ou: 		 0.00649784078687316
ov: 		 0.0021163060075643416
ow: 		 0.0014491587366407767
ox: 		 6.374294995961388e-4
oy: 		 3.4692993718197395e-4
oz: 		 2.3406918764635586e-4
pa: 		 0.003985186525762136
pb: 		 6.878495385898617e-5
pc: 		 4.674705602067021e-5
pd: 		 3.105340149944521e-5
pe: 		 0.0056069754621363875
pf: 		 5.809991248283298e-5
pg: 		 2.4375250639349468e-5
ph: 		 0.005136499734042642
pi: 		 0.0032569341744686947
pj: 		 7.012058403100532e-6
pk: 		 2.3373528010335105e-5
pl: 		 0.002393449268258315
pm: 		 7.546310471908191e-5
pn: 		 1.7296410727647978e-4
po: 		 0.004006222700971437
pp: 		 0.0011800292569789182
pq: 		 1.0017226290143618e-6
pr: 		 0.00490410008411131
ps: 		 0.0012307832035156458
pt: 		 0.0014244495784584224
pu: 		 0.001214421733908411
pv: 		 2.671260344038298e-6
pw: 		 6.210680299889042e-5
px: 		 3.3390754300478726e-7
py: 		 5.633020250490761e-4
pz: 		 3.3390754300478726e-7
qa: 		 6.678150860095744e-6
qd: 		 6.678150860095745e-7
qe: 		 2.0034452580287235e-6
qf: 		 3.3390754300478726e-7
qg: 		 3.3390754300478726e-7
qh: 		 6.678150860095745e-7
qi: 		 5.342520688076596e-6
ql: 		 6.678150860095745e-7
qm: 		 3.3390754300478726e-7
qn: 		 6.678150860095745e-7
qo: 		 1.0017226290143618e-6
qp: 		 6.678150860095745e-7
qq: 		 1.335630172019149e-6
qr: 		 2.0034452580287235e-6
qs: 		 1.669537715023936e-6
qt: 		 2.671260344038298e-6
qu: 		 0.0018635379975097176
qv: 		 6.678150860095745e-7
qw: 		 6.678150860095745e-7
qy: 		 3.3390754300478726e-7
ra: 		 0.011187572228375397
rb: 		 0.0010057295195304192
rc: 		 0.001842501822300416
rd: 		 0.0018404983770423872
re: 		 0.013241771432940848
rf: 		 5.045342974802335e-4
rg: 		 0.0010454645171479888
rh: 		 6.250749205049617e-4
ri: 		 0.011105764880339224
rj: 		 6.0103357740861704e-5
rk: 		 6.270783657629904e-4
rl: 		 9.25925616752275e-4
rm: 		 0.0021600478956979685
rn: 		 0.0013673513886046037
ro: 		 0.009969477511493933
rp: 		 0.001115585101178994
rq: 		 4.841659373569415e-5
rr: 		 0.0018875793406060621
rs: 		 0.003933764764139399
rt: 		 0.0027347027772092075
ru: 		 0.0018782299294019282
rv: 		 5.61966394877057e-4
rw: 		 2.958420831022415e-4
rx: 		 3.6729829730526594e-6
ry: 		 0.0024442032147950427
rz: 		 3.506029201550266e-5
sa: 		 0.002857580753034969
sb: 		 1.5693654521225e-4
sc: 		 0.0030452367922036597
sd: 		 8.38107932942016e-5
se: 		 0.006833083960049966
sf: 		 1.6328078852934097e-4
sg: 		 8.581423855223031e-5
sh: 		 0.0036098744474247547
si: 		 0.005793963686219068
sj: 		 2.2705712924325532e-5
sk: 		 5.87009460602416e-4
sl: 		 0.0012371274468327368
sm: 		 0.0022231564213258735
sn: 		 8.534676799202361e-4
so: 		 0.002835542855196653
sp: 		 0.0027430504657843273
sq: 		 3.1754607339755267e-4
sr: 		 9.015503661129255e-5
ss: 		 0.006864137361549411
st: 		 0.011027296607733099
su: 		 0.0034562769776425527
sv: 		 4.006890516057447e-5
sw: 		 4.6146022443261595e-4
sy: 		 9.746761180309739e-4
sz: 		 5.676428231081383e-6
ta: 		 0.006636078509677142
tb: 		 1.8097788830859468e-4
tc: 		 5.863416455164064e-4
td: 		 6.51119708859335e-5
te: 		 0.014365704222694961
tf: 		 2.494289346245761e-4
tg: 		 9.082285169730213e-5
th: 		 0.005138503179300671
ti: 		 0.01614075672130841
tj: 		 2.170399029531117e-5
tk: 		 1.936663749427766e-5
tl: 		 0.001147306317764449
tm: 		 2.928369152151984e-4
tn: 		 2.3573872536137978e-4
to: 		 0.006848109799485181
tp: 		 1.3289520211590532e-4
tq: 		 6.678150860095744e-6
tr: 		 0.006612371074123801
ts: 		 0.0018708839634558228
tt: 		 0.0018969287518101963
tu: 		 0.0023343476331464676
tv: 		 2.504306572535904e-5
tw: 		 3.786511537674287e-4
tx: 		 2.337352801033511e-6
ty: 		 0.002427507837644803
tz: 		 1.0050617044444095e-4
ua: 		 0.001308917568578766
ub: 		 0.0017510111555171042
uc: 		 0.0014371380650926042
ud: 		 0.0011780258117208894
ue: 		 0.0011085730427758936
uf: 		 3.2322250162863405e-4
ug: 		 7.659839036529819e-4
uh: 		 2.8048233612402128e-5
ui: 		 0.0013389692474491967
uj: 		 2.2037897838315958e-5
uk: 		 1.5226183961018297e-4
ul: 		 0.004537803509435058
um: 		 0.0027316976093221643
un: 		 0.009146061510444127
uo: 		 3.4325695420892125e-4
up: 		 0.0016818922941151133
uq: 		 1.0685041376153192e-5
ur: 		 0.0045204403171988095
us: 		 0.006157589000551281
ut: 		 0.0030646034296979373
uu: 		 2.2037897838315958e-5
uv: 		 1.4257852086304416e-4
uw: 		 9.015503661129255e-6
ux: 		 1.2688486634181915e-4
uy: 		 4.307407304761755e-5
uz: 		 8.91533139822782e-5
va: 		 0.0016080987271110553
vb: 		 3.3390754300478726e-7
vc: 		 1.669537715023936e-6
vd: 		 2.671260344038298e-6
ve: 		 0.005905488805582667
vg: 		 2.337352801033511e-6
vh: 		 3.3390754300478726e-7
vi: 		 0.0021760754577621983
vk: 		 2.0034452580287235e-6
vl: 		 5.676428231081383e-6
vm: 		 1.0017226290143618e-6
vn: 		 4.006890516057447e-6
vo: 		 8.347688575119681e-4
vp: 		 1.0017226290143618e-6
vr: 		 3.506029201550266e-5
vs: 		 7.012058403100532e-6
vt: 		 2.671260344038298e-6
vu: 		 1.4725322646511117e-4
vv: 		 1.435802434920585e-5
vw: 		 6.678150860095745e-7
vy: 		 4.4409703219636705e-5
vz: 		 1.0017226290143618e-6
wa: 		 0.0015543396126872847
wb: 		 8.214125557917767e-5
wc: 		 2.3707435553339894e-5
wd: 		 8.214125557917767e-5
we: 		 0.0011463045951354345
wf: 		 4.574533339165585e-5
wg: 		 1.6361469607234573e-5
wh: 		 4.918458108460516e-4
wi: 		 0.0011883769455540377
wj: 		 1.669537715023936e-6
wk: 		 6.0103357740861704e-5
wl: 		 2.0334969368991543e-4
wm: 		 4.808268619268936e-5
wn: 		 3.20217333741591e-4
wo: 		 0.0010821943468785154
wp: 		 3.472638447249787e-5
wq: 		 6.678150860095745e-7
wr: 		 2.480933044525569e-4
ws: 		 2.3974561587743724e-4
wt: 		 5.208957670874681e-5
wu: 		 3.472638447249787e-5
wv: 		 3.3390754300478726e-7
ww: 		 2.7380418526392554e-5
wy: 		 5.1421761622737237e-5
wz: 		 6.678150860095744e-6
xa: 		 3.355770807198112e-4
xb: 		 1.202067154817234e-5
xc: 		 2.0535313894794416e-4
xd: 		 6.01033577408617e-6
xe: 		 3.5961842381615586e-4
xf: 		 1.2688486634181915e-5
xg: 		 4.340798059062234e-6
xh: 		 6.310852562790479e-5
xi: 		 6.905207989339e-4
xk: 		 3.3390754300478726e-7
xl: 		 2.0034452580287234e-5
xm: 		 1.0017226290143617e-5
xn: 		 4.340798059062234e-6
xo: 		 2.2772494432926488e-4
xp: 		 3.302345600317346e-4
xq: 		 4.340798059062234e-6
xr: 		 4.340798059062234e-6
xs: 		 3.3390754300478724e-5
xt: 		 3.950126233746633e-4
xu: 		 9.349411204134042e-5
xv: 		 2.671260344038298e-6
xw: 		 1.202067154817234e-5
xx: 		 3.339075430047872e-6
xy: 		 2.3573872536137978e-4
xz: 		 3.3390754300478726e-7
ya: 		 5.996979472365979e-4
yb: 		 1.4992448680914948e-4
yc: 		 6.721558840686367e-4
yd: 		 4.5645161128754415e-4
ye: 		 5.552882440169612e-4
yf: 		 7.279184437504361e-5
yg: 		 2.7180074000589683e-4
yh: 		 6.978667648800053e-5
yi: 		 4.5645161128754415e-4
yj: 		 3.005167887043085e-6
yk: 		 2.6378695897378192e-5
yl: 		 0.0011887108530970426
ym: 		 7.512919717607713e-4
yn: 		 7.209063853473356e-4
yo: 		 5.158871539423963e-4
yp: 		 0.0011730171985758176
yq: 		 1.335630172019149e-6
yr: 		 5.990301321505883e-4
ys: 		 0.001148641947936468
yt: 		 6.791679424717372e-4
yu: 		 4.97522239077133e-5
yv: 		 1.202067154817234e-5
yw: 		 1.0384524587448883e-4
yx: 		 5.208957670874681e-5
yy: 		 2.671260344038298e-6
yz: 		 6.54458784289383e-5
za: 		 7.576362150778622e-4
zb: 		 5.676428231081383e-6
zc: 		 3.339075430047872e-6
zd: 		 4.006890516057447e-6
ze: 		 0.002004113073114733
zf: 		 1.0017226290143618e-6
zg: 		 2.671260344038298e-6
zh: 		 3.6729829730526594e-6
zi: 		 7.416086530136325e-4
zj: 		 6.678150860095745e-7
zk: 		 4.340798059062234e-6
zl: 		 8.815159135326383e-5
zm: 		 4.340798059062234e-6
zn: 		 3.339075430047872e-6
zo: 		 5.693123608231622e-4
zp: 		 4.674705602067022e-6
zq: 		 1.335630172019149e-6
zr: 		 1.669537715023936e-6
zs: 		 3.339075430047872e-6
zt: 		 4.340798059062234e-6
zu: 		 3.606201464451702e-5
zv: 		 2.671260344038298e-6
zw: 		 5.676428231081383e-6
zy: 		 1.3590037000294842e-4
zz: 		 1.8732213162568563e-4
